"latitude_deg","longitude_deg","GPSQuality","altitude_m","altitudeQuality","time","FileName","TransducerName","TransducerNumber","ReportNumber","FirstPingNumber","LastPingNumber","BottomStatus","bottom_elevation_m","PlantStatus","plant_height_m","percent_coverage"
"49.7826396636667","-64.341278614","Differential","0.65846","1","2022-07-06 20:49:05.346000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1142","1142","1142","Valid","-7.65458345413208","Valid","0","0"
"49.7826435713333","-64.341280276","Differential","0.65908","1","2022-07-06 20:49:05.546000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1143","1143","1143","Valid","-7.7409782409668","Valid","0.2591844","100"
"49.7826475243333","-64.341281482","Differential","0.65506","1","2022-07-06 20:49:05.747000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1144","1144","1144","Valid","-7.58546733856201","Valid","0.2073474","100"
"49.7826514576667","-64.341282682","Differential","0.65106","1","2022-07-06 20:49:05.947000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1145","1145","1145","Valid","-7.60274648666382","Valid","0.2419057","100"
"49.7826554106667","-64.341283888","Differential","0.64704","1","2022-07-06 20:49:06.148000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1146","1146","1146","Valid","-7.56818866729736","Valid","0.1555109","100"
"49.782659344","-64.341285088","Differential","0.64304","1","2022-07-06 20:49:06.348000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1147","1147","1147","Valid","-7.56818866729736","Valid","0.1382318","100"
"49.782663297","-64.3412861225","Differential","0.63853","1","2022-07-06 20:49:06.549000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1148","1148","1148","Valid","-7.53363037109375","Valid","0","0"
"49.7826672303333","-64.3412866225","Differential","0.63253","1","2022-07-06 20:49:06.749000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1149","1149","1149","Valid","-7.5163516998291","Valid","0","0"
"49.7826711833333","-64.341287125","Differential","0.6265","1","2022-07-06 20:49:06.950000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1150","1150","1150","Valid","-7.53363037109375","Valid","0.1727896","100"
"49.7826751166667","-64.341287625","Differential","0.6205","1","2022-07-06 20:49:07.150000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1151","1151","1151","Valid","-7.55090951919556","Valid","0.1209526","100"
"49.7826790696667","-64.3412881275","Differential","0.61447","1","2022-07-06 20:49:07.351000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1152","1152","1152","Valid","-7.53363037109375","Valid","0","0"
"49.7826830053333","-64.34128837","Differential","0.60948","1","2022-07-06 20:49:07.552000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1153","1153","1153","Valid","-7.62002563476563","Valid","0.1727901","100"
"49.782686872","-64.34128787","Differential","0.60748","1","2022-07-06 20:49:07.752000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1154","1154","1154","Valid","-7.55090951919556","Valid","0.1036739","100"
"49.7826907386667","-64.34128737","Differential","0.60548","1","2022-07-06 20:49:07.952000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1155","1155","1155","Valid","-7.72369909286499","Valid","0.2419052","100"
"49.7826946246667","-64.3412868675","Differential","0.60347","1","2022-07-06 20:49:08.153000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1156","1156","1156","Valid","-7.63730430603027","Valid","0.1727896","100"
"49.7826984913333","-64.3412863675","Differential","0.60147","1","2022-07-06 20:49:08.353000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1157","1157","1157","Valid","-7.58546733856201","Valid","0","0"
"49.7827023143333","-64.341285532","Differential","0.60054","1","2022-07-06 20:49:08.554000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1158","1158","1158","Valid","-7.58546733856201","Valid","0","0"
"49.7827059476667","-64.3412837986667","Differential","0.60254","1","2022-07-06 20:49:08.754000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1159","1159","1159","Valid","-7.60274648666382","Valid","0.1209526","100"
"49.7827095991667","-64.3412820566667","Differential","0.60455","1","2022-07-06 20:49:08.955000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1160","1160","1160","Valid","-7.56818866729736","Valid","0.1036739","100"
"49.7827132325","-64.3412803233333","Differential","0.60655","1","2022-07-06 20:49:09.155000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1161","1161","1161","Valid","-7.56818866729736","Valid","0","0"
"49.782716884","-64.3412785813333","Differential","0.60856","1","2022-07-06 20:49:09.356000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1162","1162","1162","Valid","-7.56818866729736","Valid","0","0"
"49.7827203866667","-64.341276512","Differential","0.61","1","2022-07-06 20:49:09.556000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1163","1163","1163","Valid","-7.63730430603027","Valid","0.1209526","100"
"49.7827235691667","-64.341273564","Differential","0.61","1","2022-07-06 20:49:09.757000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1164","1164","1164","Valid","-7.60274648666382","Valid","0.1036739","100"
"49.7827267358333","-64.3412706306667","Differential","0.61","1","2022-07-06 20:49:09.957000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1165","1165","1165","Valid","-7.58546733856201","Valid","0","0"
"49.7827299341667","-64.341267668","Differential","0.61","1","2022-07-06 20:49:10.159000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1166","1166","1166","Valid","-7.60274648666382","Valid","0.1209526","100"
"49.782733085","-64.3412647493333","Differential","0.61","1","2022-07-06 20:49:10.358000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1167","1167","1167","Valid","-7.55090951919556","Valid","0","0"
"49.7827360433333","-64.3412615466667","Differential","0.6076","1","2022-07-06 20:49:10.560000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1168","1168","1168","Valid","-7.5163516998291","Valid","0","0"
"49.7827383981667","-64.341257832","Differential","0.59964","1","2022-07-06 20:49:10.759000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1169","1169","1169","Valid","-7.60274648666382","Valid","0.1727896","100"
"49.7827407766667","-64.34125408","Differential","0.5916","1","2022-07-06 20:49:10.960000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1170","1170","1170","Valid","-7.58546733856201","Valid","0.1900682","100"
"49.7827431433333","-64.3412503466667","Differential","0.5836","1","2022-07-06 20:49:11.160000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1171","1171","1171","Valid","-7.58546733856201","Valid","0.1727896","100"
"49.7827455218333","-64.3412465946667","Differential","0.57556","1","2022-07-06 20:49:11.361000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1172","1172","1172","Valid","-7.68914127349854","Valid","0.2419057","100"
"49.7827476343333","-64.3412426681667","Differential","0.57122","1","2022-07-06 20:49:11.561000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1173","1173","1173","Valid","-7.55090951919556","Valid","0.1036739","100"
"49.7827491753333","-64.3412382796667","Differential","0.57524","1","2022-07-06 20:49:11.762000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1174","1174","1174","Valid","-7.91376781463623","Valid","0.4665322","100"
"49.7827507086667","-64.341233913","Differential","0.57924","1","2022-07-06 20:49:11.962000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1175","1175","1175","Valid","-7.55090951919556","Valid","0","0"
"49.7827522496667","-64.3412295245","Differential","0.58326","1","2022-07-06 20:49:12.163000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1176","1176","1176","Valid","-7.79281520843506","Valid","0.3283005","100"
"49.782753783","-64.3412251578333","Differential","0.5872599","1","2022-07-06 20:49:12.363000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1177","1177","1177","Valid","-7.67186260223389","Valid","0.1900687","100"
"49.782755164","-64.34122062","Differential","0.59384","1","2022-07-06 20:49:12.564000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1178","1178","1178","Valid","-7.60274648666382","Valid","0.1036739","100"
"49.7827561973333","-64.3412157866667","Differential","0.60584","1","2022-07-06 20:49:12.764000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1179","1179","1179","Valid","-7.7582573890686","Valid","0.224627","100"
"49.7827572358333","-64.3412109291667","Differential","0.6179","1","2022-07-06 20:49:12.965000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1180","1180","1180","Valid","-7.62002563476563","Valid","0","0"
"49.7827582691667","-64.3412060958333","Differential","0.6299","1","2022-07-06 20:49:13.165000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1181","1181","1181","Valid","-7.67186260223389","Valid","0.1036739","100"
"49.7827593076667","-64.3412012383333","Differential","0.64196","1","2022-07-06 20:49:13.366000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1182","1182","1182","Valid","-7.63730430603027","Valid","0","0"
"49.782760275","-64.341196317","Differential","0.65","1","2022-07-06 20:49:13.566000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1183","1183","1183","Valid","-7.65458345413208","Valid","0.1727896","100"
"49.7827611125","-64.3411911915","Differential","0.65","1","2022-07-06 20:49:13.767000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1184","1184","1184","Valid","-7.58546733856201","Valid","0.1900682","100"
"49.7827619458333","-64.3411860915","Differential","0.65","1","2022-07-06 20:49:13.967000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1185","1185","1185","Valid","-7.58546733856201","Valid","0.1727896","100"
"49.7827627791667","-64.3411809915","Differential","0.65","1","2022-07-06 20:49:14.167000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1186","1186","1186","Valid","-7.56818866729736","Valid","0.1209531","100"
"49.7827636166667","-64.341175866","Differential","0.65","1","2022-07-06 20:49:14.368000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1187","1187","1187","Valid","-7.53363037109375","Valid","0.1036735","100"
"49.7827643593333","-64.3411707206667","Differential","0.64864","1","2022-07-06 20:49:14.568000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1188","1188","1188","Valid","-7.5163516998291","Valid","0.1036739","100"
"49.7827649288333","-64.3411654611667","Differential","0.64462","1","2022-07-06 20:49:14.769000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1189","1189","1189","Valid","-7.49907255172729","Valid","0","0"
"49.7827654955","-64.3411602278333","Differential","0.64062","1","2022-07-06 20:49:14.969000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1190","1190","1190","Valid","-7.48179388046265","Valid","0.1209531","100"
"49.782766065","-64.3411549683333","Differential","0.6366","1","2022-07-06 20:49:15.170000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1191","1191","1191","Valid","-7.46451473236084","Valid","0","0"
"49.7827666316667","-64.341149735","Differential","0.6326","1","2022-07-06 20:49:15.370000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1192","1192","1192","Valid","-7.46451473236084","Valid","0","0"
"49.7827669526667","-64.3411445228333","Differential","0.62716","1","2022-07-06 20:49:15.571000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1193","1193","1193","Valid","-7.48179388046265","Valid","0.1036739","100"
"49.7827668193333","-64.3411394228333","Differential","0.61916","1","2022-07-06 20:49:15.771000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1194","1194","1194","Valid","-7.56818866729736","Valid","0.1727896","100"
"49.7827666853333","-64.3411342973333","Differential","0.61112","1","2022-07-06 20:49:15.972000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1195","1195","1195","Valid","-7.44723558425903","Valid","0","0"
"49.7827665526667","-64.3411292228333","Differential","0.60316","1","2022-07-06 20:49:16.171000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1196","1196","1196","Valid","-7.5163516998291","Valid","0.1382318","100"
"49.782766418","-64.3411240718333","Differential","0.59508","1","2022-07-06 20:49:16.373000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1197","1197","1197","Valid","-7.42995691299438","Valid","0","0"
"49.7827659613333","-64.3411192493333","Differential","0.59216","1","2022-07-06 20:49:16.572000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1198","1198","1198","Valid","-7.41267776489258","Valid","0","0"
"49.7827649176667","-64.3411148053333","Differential","0.59822","1","2022-07-06 20:49:16.774000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1199","1199","1199","Valid","-7.46451473236084","Valid","0.1036739","100"
"49.7827638843333","-64.3411104053333","Differential","0.60422","1","2022-07-06 20:49:16.974000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1200","1200","1200","Valid","-7.55090951919556","Valid","0.1382318","100"
"49.7827628458333","-64.3411059833333","Differential","0.61025","1","2022-07-06 20:49:17.175000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1201","1201","1201","Valid","-7.48179388046265","Valid","0","0"
"49.7827618125","-64.3411015833333","Differential","0.61625","1","2022-07-06 20:49:17.375000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1202","1202","1202","Valid","-7.65458345413208","Valid","0.2764635","100"
"49.782760584","-64.3410974526667","Differential","0.6238","1","2022-07-06 20:49:17.576000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1203","1203","1203","Valid","-7.62002563476563","Valid","0.2764635","100"
"49.7827590506667","-64.3410938193333","Differential","0.6338","1","2022-07-06 20:49:17.776000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1204","1204","1204","Valid","-7.55090951919556","Valid","0.2073474","100"
"49.7827575096667","-64.3410901678333","Differential","0.64385","1","2022-07-06 20:49:17.977000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1205","1205","1205","Valid","-7.39539909362793","Valid","0","0"
"49.7827559763333","-64.3410865345","Differential","0.65385","1","2022-07-06 20:49:18.177000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1206","1206","1206","Valid","-7.60274648666382","Valid","0.2246265","100"
"49.7827544353333","-64.341082883","Differential","0.6639","1","2022-07-06 20:49:18.378000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1207","1207","1207","Valid","-7.56818866729736","Valid","0.1036739","100"
"49.7827528246753","-64.3410793419913","Differential","0.6637663","1","2022-07-06 20:49:18.578000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1208","1208","1208","Valid","-7.67186260223389","Valid","0.224627","100"
"49.7827510844156","-64.3410759284049","Differential","0.6477023","1","2022-07-06 20:49:18.779000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1209","1209","1209","Valid","-7.53363037109375","Valid","0.2073474","100"
"49.7827493528139","-64.3410725318015","Differential","0.6317183","1","2022-07-06 20:49:18.979000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1210","1210","1210","Valid","-7.55090951919556","Valid","0.3110213","100"
"49.7827476125541","-64.3410691182151","Differential","0.6156543","1","2022-07-06 20:49:19.180000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1211","1211","1211","Valid","-7.44723558425903","Valid","0.2937422","100"
"49.7827458809524","-64.3410657216117","Differential","0.5996703","1","2022-07-06 20:49:19.380000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1212","1212","1212","Valid","-7.48179388046265","Valid","0.3628583","100"
"49.78274426","-64.3410621466667","Differential","0.5955999","1","2022-07-06 20:49:19.581000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1213","1213","1213","Valid","-7.55090951919556","Valid","0.4492531","100"
"49.7827428266667","-64.3410583466667","Differential","0.6096","1","2022-07-06 20:49:19.781000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1214","1214","1214","Valid","-7.46451473236084","Valid","0.3110213","100"
"49.7827413861667","-64.3410545276667","Differential","0.62367","1","2022-07-06 20:49:19.982000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1215","1215","1215","Valid","-7.44723558425903","Valid","0","0"
"49.7827399528333","-64.3410507276667","Differential","0.63767","1","2022-07-06 20:49:20.182000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1216","1216","1216","Valid","-7.48179388046265","Valid","0.2764635","100"
"49.7827385123333","-64.3410469086667","Differential","0.65174","1","2022-07-06 20:49:20.383000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1217","1217","1217","Valid","-7.5163516998291","Valid","0.2419057","100"
"49.7827373933333","-64.3410429036667","Differential","0.65918","1","2022-07-06 20:49:20.583000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1218","1218","1218","Valid","-7.44723558425903","Valid","0.2246265","100"
"49.7827367233333","-64.3410385821667","Differential","0.65717","1","2022-07-06 20:49:20.784000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1219","1219","1219","Valid","-7.48179388046265","Valid","0.2419057","100"
"49.7827360566667","-64.3410342821667","Differential","0.65517","1","2022-07-06 20:49:20.984000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1220","1220","1220","Valid","-7.42995691299438","Valid","0.1900687","100"
"49.7827353866667","-64.3410299606667","Differential","0.65316","1","2022-07-06 20:49:21.185000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1221","1221","1221","Valid","-7.48179388046265","Valid","0.1900687","100"
"49.78273472","-64.3410256606667","Differential","0.65116","1","2022-07-06 20:49:21.385000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1222","1222","1222","Valid","-7.44723558425903","Valid","0","0"
"49.7827342766667","-64.3410212541667","Differential","0.6449","1","2022-07-06 20:49:21.586000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1223","1223","1223","Valid","-7.42995691299438","Valid","0","0"
"49.782734144","-64.3410167766667","Differential","0.63296","1","2022-07-06 20:49:21.785000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1224","1224","1224","Valid","-7.41267776489258","Valid","0","0"
"49.7827340093333","-64.3410122316667","Differential","0.62084","1","2022-07-06 20:49:21.987000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1225","1225","1225","Valid","-7.39539909362793","Valid","0","0"
"49.7827338766667","-64.3410077541667","Differential","0.6089","1","2022-07-06 20:49:22.186000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1226","1226","1226","Valid","-7.39539909362793","Valid","0","0"
"49.782733742","-64.3410032091667","Differential","0.59678","1","2022-07-06 20:49:22.388000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1227","1227","1227","Valid","-7.42995691299438","Valid","0.1555109","100"
"49.7827337956667","-64.3409986026667","Differential","0.59172","1","2022-07-06 20:49:22.587000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1228","1228","1228","Valid","-7.34356212615967","Valid","0.1036739","100"
"49.7827340986667","-64.3409937546667","Differential","0.59576","1","2022-07-06 20:49:22.789000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1229","1229","1229","Valid","-7.34356212615967","Valid","0.1036739","100"
"49.7827343986667","-64.3409889546667","Differential","0.59976","1","2022-07-06 20:49:22.989000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1230","1230","1230","Valid","-7.34356212615967","Valid","0.1209531","100"
"49.7827346986667","-64.3409841546667","Differential","0.60376","1","2022-07-06 20:49:23.189000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1231","1231","1231","Valid","-7.41267776489258","Valid","0.2419057","100"
"49.7827350001667","-64.3409793306667","Differential","0.60778","1","2022-07-06 20:49:23.390000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1232","1232","1232","Valid","-7.30900382995605","Valid","0.1382318","100"
"49.7827354190858","-64.3409744097431","Differential","0.6171271","1","2022-07-06 20:49:23.590000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1233","1233","1233","Valid","-7.32628297805786","Valid","0.1727896","100"
"49.7827359891558","-64.340969312646","Differential","0.6332232","1","2022-07-06 20:49:23.791000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1234","1234","1234","Valid","-7.29172515869141","Valid","0.1727896","100"
"49.7827365563897","-64.3409642409076","Differential","0.6492392","1","2022-07-06 20:49:23.991000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1235","1235","1235","Valid","-7.41267776489258","Valid","0.2419057","100"
"49.7827371264598","-64.3409591438105","Differential","0.6653354","1","2022-07-06 20:49:24.192000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1236","1236","1236","Valid","-7.36084079742432","Valid","0.1900687","100"
"49.7827376936937","-64.3409540720721","Differential","0.6813514","1","2022-07-06 20:49:24.392000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1237","1237","1237","Valid","-7.37811994552612","Valid","0.1900687","100"
"49.782738030969","-64.340949010656","Differential","0.6853547","1","2022-07-06 20:49:24.593000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1238","1238","1238","Valid","-7.42995691299438","Valid","0.2419057","100"
"49.7827380972361","-64.340944040626","Differential","0.6754146","1","2022-07-06 20:49:24.792000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1239","1239","1239","Valid","-7.41267776489258","Valid","0.2246265","100"
"49.7827381645022","-64.340938995671","Differential","0.6653247","1","2022-07-06 20:49:24.994000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1240","1240","1240","Valid","-7.36084079742432","Valid","0.2073474","100"
"49.7827382307692","-64.340934025641","Differential","0.6553846","1","2022-07-06 20:49:25.193000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1241","1241","1241","Valid","-7.34356212615967","Valid","0.2419057","100"
"49.7827382980353","-64.340928980686","Differential","0.6452947","1","2022-07-06 20:49:25.395000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1242","1242","1242","Valid","-7.42995691299438","Valid","0.1727901","100"
"49.7827382868333","-64.3409239618333","Differential","0.64093","1","2022-07-06 20:49:25.594000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1243","1243","1243","Valid","-7.32628297805786","Valid","0.1209526","100"
"49.7827381858333","-64.3409188108333","Differential","0.64295","1","2022-07-06 20:49:25.796000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1244","1244","1244","Valid","-7.39539909362793","Valid","0.2073479","100"
"49.7827380863333","-64.3409137363333","Differential","0.64494","1","2022-07-06 20:49:25.995000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1245","1245","1245","Valid","-7.37811994552612","Valid","0.1727896","100"
"49.7827379853333","-64.3409085853333","Differential","0.64696","1","2022-07-06 20:49:26.197000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1246","1246","1246","Valid","-7.30900382995605","Valid","0.1900682","100"
"49.7827378853333","-64.3409034853333","Differential","0.64896","1","2022-07-06 20:49:26.397000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1247","1247","1247","Valid","-7.49907255172729","Valid","0.3455791","100"
"49.7827378980647","-64.3408981955289","Differential","0.6538839","1","2022-07-06 20:49:26.598000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1248","1248","1248","Valid","-7.44723558425903","Valid","0.2591844","100"
"49.7827380315315","-64.3408927567568","Differential","0.6618919","1","2022-07-06 20:49:26.798000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1249","1249","1249","Valid","-7.46451473236084","Valid","0.3455791","100"
"49.7827381656657","-64.3408872907908","Differential","0.6699399","1","2022-07-06 20:49:26.999000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1250","1250","1250","Valid","-7.41267776489258","Valid","0.3283005","100"
"49.7827382991325","-64.3408818520187","Differential","0.6779479","1","2022-07-06 20:49:27.199000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1251","1251","1251","Valid","-7.41267776489258","Valid","0.3455791","100"
"49.7827384325993","-64.3408764132466","Differential","0.6859559","1","2022-07-06 20:49:27.399000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1252","1252","1252","Valid","-7.30900382995605","Valid","0.3283005","100"
"49.78273851665","-64.3408708861139","Differential","0.687003","1","2022-07-06 20:49:27.600000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1253","1253","1253","Valid","-7.44723558425903","Valid","0.3283","100"
"49.7827385499501","-64.3408653250083","Differential","0.681009","1","2022-07-06 20:49:27.800000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1254","1254","1254","Valid","-7.5163516998291","Valid","0.3801374","100"
"49.7827385834166","-64.3408597360972","Differential","0.6749851","1","2022-07-06 20:49:28.001000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1255","1255","1255","Valid","-7.62002563476563","Valid","0.3801374","100"
"49.7827386168831","-64.3408541471862","Differential","0.668961","1","2022-07-06 20:49:28.202000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1256","1256","1256","Valid","-7.55090951919556","Valid","0.2246265","100"
"49.7827386501832","-64.3408485860806","Differential","0.6629671","1","2022-07-06 20:49:28.402000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1257","1257","1257","Valid","-7.62002563476563","Valid","0.3628588","100"
"49.7827383776667","-64.3408431133333","Differential","0.65388","1","2022-07-06 20:49:28.603000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1258","1258","1258","Valid","-7.48179388046265","Valid","0.1036739","100"
"49.782737811","-64.34083778","Differential","0.64188","1","2022-07-06 20:49:28.803000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1259","1259","1259","Valid","-7.55090951919556","Valid","0.2246265","100"
"49.7827372415","-64.34083242","Differential","0.62982","1","2022-07-06 20:49:29.004000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1260","1260","1260","Valid","-7.37811994552612","Valid","0","0"
"49.7827366748333","-64.3408270866667","Differential","0.61782","1","2022-07-06 20:49:29.204000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1261","1261","1261","Valid","-7.41267776489258","Valid","0.1209526","100"
"49.7827361053333","-64.3408217266667","Differential","0.60576","1","2022-07-06 20:49:29.405000 GMT+00:00","20220706_204516.dt4","204.8 kHz 8.8° Single","1","1262","1262","1262","Valid","-7.36084079742432","Valid","0.1555104","100"
